Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
281	1	1	3	17	52	Sample	100	19474.366487	26063.24005	6588.873563	205486	59182	281
282	1	1	3	18	52	Sample	50	8974.625013	15280.572139	6305.947126	215900	59182	282
283	1	1	3	19	52	Sample	25	4020.957257	10117.2699	6096.312644	226060	58928	283
284	1	1	3	20	52	Sample	12.5	2390.293103	8133.5	5743.206897	236728	58928	284
285	1	1	3	21	52	Sample	6.25	1208.27678	7268.784826	6060.508046	246634	59182	285
286	1	1	3	22	1058	PosCtrl	25	21783.641671	28949.579602	7165.937931	257302	59182	286
287	1	1	3	23	53	Sample	100	35072.435015	42579.70398	7507.268966	267716	59182	287
288	1	1	3	24	53	Sample	50	22904.064351	29571.181592	6667.117241	278130	59182	288
289	1	1	3	25	53	Sample	25	14562.430357	20973.839552	6411.409195	288544	59182	289
290	1	1	3	26	53	Sample	12.5	7427.088557	13961.621891	6534.533333	298958	59182	290
291	1	1	3	27	53	Sample	6.25	3528.748276	10373.833333	6845.085057	308864	59182	291
292	1	1	3	28	54	Sample	100	21211.568348	28262.037313	7050.468966	319532	59182	292
293	1	1	3	29	54	Sample	50	9824.761709	16764.646766	6939.885057	330200	59182	293
294	1	1	3	30	54	Sample	25	5140.487554	11882.411692	6741.924138	340614	59182	294
